Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact,unit_of_measurement,altitude_low_meters,altitude_high_meters,altitude_mean_meters,Expiration_Year,Year_Difference,Grading.Year,Grading.Quarter,Grading.Month,Grading.Day,Grading.Weekday,Expiration.Year,Expiration.Quarter,Expiration.Month,Expiration.Day,Expiration.Weekday
1072,Arabica,bourbon specialty coffees,Brazil,cachoeira da grama farm,Unknown,internacional armazens gerais,002/4542/0049,bourbon specialty coffees,1830.9876708757638,vale da grama,Lindolpho de Carvalho Dias,300,60.0,Brazil Specialty Coffee Association,2014.622034907094,2015-11-17,BOURBON SPECIALTY COFFEES,Yellow Bourbon,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,Green,3,2016-11-16,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1250.0,1250.0,1250.0,2016,Unknown,2015,4,11,17,2,2016,4,11,16,3
1073,Arabica,shwe yin mar coffee,Myanmar,mixed,Unknown,shwe yin mar,Unspecified,shwe yin mar coffee,1830.9876708757638,pyin oo lwin,Shwe Yin Mar,1,2.0,Coffee Quality Institute,2015.0,2015-07-17,Shwe Yin Mar Coffee,Other,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,Green,2,2016-07-16,Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,3800.0,3800.0,3800.0,2016,1.0,2015,3,7,17,5,2016,3,7,16,6
1074,Arabica,juan luis alvarado romero,Guatemala,various,Unknown,las americas,11-951-136,outspan guatemala s.a.,1830.9876708757638,oriente,VARIOS,275,69.0,Asociacion Nacional Del Café,2014.0,2014-04-23,Juan Luis Alvarado Romero,Other,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,Green,3,2015-04-23,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1219.2,1219.2,1219.2,2015,1.0,2014,2,4,23,3,2015,2,4,23,4
1075,Arabica,jacques pereira carneiro,Brazil,pereira estate coffee,Unknown,carapina armazens gerais,002/135-2/0182,exportadora de cafés carmo de minas ltda,1830.9876708757638,mantiqueira de minas,MARIA ROGERIA COSTA PEREIRA,300,60.0,Specialty Coffee Association,2013.0,2014-04-17,Jacques Pereira Carneiro,Yellow Bourbon,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,None,10,2015-04-17,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1250.0,1250.0,1250.0,2015,2.0,2014,2,4,17,4,2015,2,4,17,5
1076,Arabica,eileen koyanagi,United States (Hawaii),Unknown,Unknown,Unknown,KP010914,kona pacific farmers cooperative,1830.9876708757638,kona,Unknown,10,45.3592,Specialty Coffee Association,2013.0,2014-02-04,Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,Green,0,2015-02-04,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,1812.3495975560081,1849.6257441955195,1830.9876708757638,2015,2.0,2014,1,2,4,2,2015,1,2,4,3
1077,Arabica,juan luis alvarado romero,Guatemala,barranca de las flores,Unknown,beneficio exportacafe agua santa,11/52/492,exportcafe,1830.9876708757638,huehuetenango,IDMAR DE JESUS VELASQUEZ CALDERON,250,1.0,Asociacion Nacional Del Café,2013.0,2013-02-13,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,Green,1,2014-02-13,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1859.28,1859.28,1859.28,2014,1.0,2013,1,2,13,3,2014,1,2,13,4
1078,Arabica,israel eduardo paz garcia,Mexico,peña negra,Unknown,"zaragoza itundujia, oaxaca",1405793051,cafeorganico.mx,1830.9876708757638,zaragoza itundujia,HERAS HERNANDEZ GAUDENCIO,18,1.0,AMECAFE,2012.0,2012-09-17,ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,None,1,2013-09-17,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1450.0,1450.0,1450.0,2013,1.0,2012,3,9,17,1,2013,3,9,17,2
1080,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,春風咖啡,Unknown,春風咖啡,Taiwan台灣,宸嶧國際,1830.9876708757638,南投國姓,曾林春英,10,60.0,Blossom Valley International,2014.0,2014-11-23,CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,Green,0,2015-11-23,Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,600.0,600.0,600.0,2015,1.0,2014,4,11,23,7,2015,4,11,23,1
1081,Arabica,lusso lab,El Salvador,finca la fany,Unknown,Unknown,NONE,lusso coffee lab,1830.9876708757638,"department of ahuachapan, municipality of apanecallamatepec mountain","Luis, Rafael and Carmen Silva Hoff",2,2.0,Specialty Coffee Association,2013.0,2014-04-26,LUSSO LAB,Bourbon,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,Green,1,2015-04-26,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1450.0,1450.0,1450.0,2015,2.0,2014,2,4,26,6,2015,2,4,26,7
1082,Arabica,adam ciruli ye,China,alicia's farm,Unknown,alicia's farm,CNY,yunnan new century tech inc.,1830.9876708757638,yunnan,Alicia's Farm,1,2.0,Specialty Coffee Association,2013.0,2014-01-17,Adam Ciruli Ye,Other,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,Green,14,2015-01-17,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1700.0,1700.0,1700.0,2015,2.0,2014,1,1,17,5,2015,1,1,17,6
1083,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,guoxing farm coffee 國姓農場咖啡        ,Unknown,guoxing farm coffee 國姓農場咖啡        ,Unknown,blossom valley宸嶧國際,1830.9876708757638,nantou,Huang san lang 黃三郎        ,10,30.0,"Blossom Valley International
",2012.7939636345197,2013-12-26,"CQI Taiwan ICP CQI台灣合作夥伴
",Typica,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,Green,0,2014-12-26,"Blossom Valley International
",09e3c859cac41901d54f4bd36cce80d19c9272f5,94828eb00127a1563ed640ea428f42f3313b182d,m,600.0,600.0,600.0,2014,Unknown,2013,4,12,26,4,2014,4,12,26,5
1084,Arabica,alfredo bojalil,Mexico,copalita,Unknown,amsa oaxaca,1405675414,ecomtrading,1830.9876708757638,pochutla,CARLOS ALBERTO GOMEZ,250,1.0,AMECAFE,2012.0,2012-09-04,ALFREDO BOJALIL,Typica,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,Green,4,2013-09-04,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1050.0,1050.0,1050.0,2013,1.0,2012,3,9,4,2,2013,3,9,4,3
1085,Arabica,armando luis pohlenz martinez,Mexico,Unknown,Unknown,finca custepec,2676,beneficio custepec s.a. de c.v.,1830.9876708757638,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250,1.0,AMECAFE,2012.0,2012-08-30,ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,Green,16,2013-08-30,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,2013,1.0,2012,3,8,30,4,2013,3,8,30,5
1087,Arabica,delfina leon shine,"Tanzania, United Republic Of",delfina farm,Unknown,Unknown,A053,delfina farm,1830.9876708757638,mkuu rombo,Delfina Leon Shine,10,60.0,Africa Fine Coffee Association,2014.622034907094,2015-11-16,Delfina Leon Shine,Bourbon,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,Green,5,2016-11-15,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1700.0,1700.0,1700.0,2016,Unknown,2015,4,11,16,1,2016,4,11,15,2
1088,Arabica,kongoni estate,"Tanzania, United Republic Of",kongoni estate,Unknown,kongoni estate,C16,kongoni estate,1830.9876708757638,arusha,Kongoni Estate,1,60.0,Africa Fine Coffee Association,2014.0,2014-12-18,Kongoni Estate,Other,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,Bluish-Green,5,2015-12-18,Africa Fine Coffee Association,073285c0d45e2f5539012d969937e529564fa6fe,c4ab13415cdd69376a93780c0166e7b1a10481ea,m,1812.3495975560081,1849.6257441955195,1830.9876708757638,2015,1.0,2014,4,12,18,4,2015,4,12,18,5
1089,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,tokoffee莊園,Unknown,tokoffee莊園,Unknown,blossom valley宸嶧國際,1830.9876708757638,taichung xinshe 台中市新社區,Wu yi ting 吳伊婷,10,30.0,Blossom Valley International,2012.7939636345197,2013-12-26,CQI Taiwan ICP CQI台灣合作夥伴,Yellow Bourbon,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,Green,0,2014-12-26,Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,600.0,600.0,600.0,2014,Unknown,2013,4,12,26,4,2014,4,12,26,5
1090,Arabica,juan luis alvarado romero,Guatemala,la castellana,Unknown,beneficio ixchel,11/23/0795,"unex guatemala, s.a.",1830.9876708757638,oriente,AGRIPEC DE LA VEGA Y CIA.,250,69.0,Asociacion Nacional Del Café,2013.0,2013-06-06,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,Green,4,2014-06-06,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,2014,1.0,2013,2,6,6,4,2014,2,6,6,5
1091,Arabica,miguel cortes moreno,Mexico,Unknown,Unknown,"comunidad de sacún palma, municipio de chilón, chiapas",01-04,estrategias constructivas corzu s.a. de c.v.,1830.9876708757638,chilón,ARMANDO GUTIERREZ GUZMAN,10,1.0,AMECAFE,2012.0,2012-08-30,MIGUEL CORTES MORENO,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,Green,21,2013-08-30,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,940.0,940.0,940.0,2013,1.0,2012,3,8,30,4,2013,3,8,30,5
1092,Arabica,kona pacific farmers cooperative,United States (Hawaii),Unknown,Unknown,Unknown,2135405,cqi,1830.9876708757638,kona,Unknown,10,45.3592,Specialty Coffee Association,2012.0,2012-02-08,Kona Pacific Farmers Cooperative,Hawaiian Kona,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,Green,7,2013-02-07,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,1812.3495975560081,1849.6257441955195,1830.9876708757638,2013,1.0,2012,1,2,8,3,2013,1,2,7,4
1094,Arabica,volcafe ltda. - brasil,Brazil,são rafael_ ra/ras certified,2017-003,copag - varginha - mg,002/143-0/0058,volcafe ltda.,1830.9876708757638,cerrado - monte carmelo - minas gerais,Luiz Augusto Pereira Moguilod,440,59.0,Brazil Specialty Coffee Association,2016.4501061796686,2017-11-03,Volcafe Ltda. - Brasil,Catuai,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,Green,1,2018-11-03,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,995.0,995.0,995.0,2018,Unknown,2017,4,11,3,5,2018,4,11,3,6
1095,Arabica,bismarck castro,Honduras,las moras,102,cigrah s.a de c.v.,13-111-053,cigrah s.a de c.v,1830.9876708757638,comayagua,Yamilet Lope,275,69.0,Instituto Hondureño del Café,2016.0,2017-04-06,Bismarck Castro,Caturra,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,Green,4,2018-04-06,Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,2018,2.0,2017,2,4,6,4,2018,2,4,6,5
1096,Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,cortapico,cosecha 2015-2016,café don balbino,Unknown,cafe don balbino s.c. de r.l. de c.v.,1830.9876708757638,sierra madre occidental,Balbino Ramirez Flores,60,69.0,Centro Agroecológico del Café A.C.,2016.0,2016-04-26,CAFE DE DON BALBINO S.C. DE R.L. DE C.V.,Caturra,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,7.17,80.25,0.1,0,0.0,Green,2,2017-04-26,Centro Agroecológico del Café A.C.,3b8dfdd621590b424ff64e0b76df7d6a92e1c628,d470dc009281519e30da6ead1c649fcd7670f386,m,1600.0,1600.0,1600.0,2017,1.0,2016,2,4,26,2,2017,2,4,26,3
1097,Arabica,bob mccauley,Myanmar,waylead farms,Unknown,green beans,Unknown,"waylead industrial co, ltd.",1830.9876708757638,"yauk sauk, shan state","Waylead Co, Ltd",2,2.0,Specialty Coffee Association,2015.0,2015-08-27,Bob McCauley,Other,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,6.83,80.25,0.11,1,0.0,Green,26,2016-08-26,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,914.4,914.4,914.4,2016,1.0,2015,3,8,27,4,2016,3,8,26,5
1098,Arabica,u htun htun,Myanmar,thein kone,Unknown,Unknown,unspecified,Unknown,1830.9876708757638,ywar ngan,U Htun Htun,1,2.0,Coffee Quality Institute,2014.0,2015-07-17,U Htun Htun,Catuai,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,7.25,80.25,0.0,0,0.0,Green,1,2016-07-16,Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc1cf4c2f4d7,0f62c9236e3ff5c4921da1e22a350aa99482779d,m,4287.0,4287.0,4287.0,2016,2.0,2015,3,7,17,5,2016,3,7,16,6
1099,Arabica,gloria antonieta escobar urrutia,Nicaragua,finca el consuelo,Unknown,"beneficio matagalpa coffee group, s.a.",017/117/018,zeas escobar y compañía limitada,1830.9876708757638,matagalpa,GLORIA ANTONIETA ESCOBAR URRUTIA,275,69.0,Asociación de Cafés Especiales de Nicaragua,2015.0,2015-02-20,Gloria Antonieta Escobar Urrutia,Caturra,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,7.25,80.25,0.11,0,0.0,Green,2,2016-02-20,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m,900.0,900.0,900.0,2016,1.0,2015,1,2,20,5,2016,1,2,20,6
1100,Arabica,eileen koyanagi,United States (Hawaii),Unknown,Unknown,Unknown,KPP021114,kona pacific farmers cooperative,1830.9876708757638,kona,Unknown,2,45.3592,Specialty Coffee Association,2014.0,2014-03-03,Eileen Koyanagi,Hawaiian Kona,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,7.33,80.25,0.12,4,0.0,Green,13,2015-03-03,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,ft,1812.3495975560081,1849.6257441955195,1830.9876708757638,2015,1.0,2014,1,3,3,1,2015,1,3,3,2
1101,Arabica,honor dela fuente,Colombia,Unknown,Unknown,Unknown,3,costco wholesale industries,1830.9876708757638,Colombia,Unknown,1,2.0,Specialty Coffee Association,2012.0,2014-01-08,Honor dela Fuente,Typica,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,7.58,80.25,0.1,0,0.0,Green,0,2015-01-08,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1812.3495975560081,1849.6257441955195,1830.9876708757638,2015,3.0,2014,1,1,8,3,2015,1,1,8,4
1102,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,weng hui ling 翁惠鈴,Unknown,weng hui ling 翁惠鈴,Unknown,blossom valley宸嶧國際,1830.9876708757638,chiayi fanlu嘉義縣番路鄉,Weng hui ling 翁惠鈴,5,30.0,Blossom Valley International,2012.7939636345197,2013-12-26,CQI Taiwan ICP CQI台灣合作夥伴,Typica,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,7.0,80.25,0.11,0,0.0,Green,0,2014-12-26,Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,700.0,700.0,700.0,2014,Unknown,2013,4,12,26,4,2014,4,12,26,5
1103,Arabica,the coffee source inc.,Guatemala,several,Unknown,ixchel,11-23-1972,the coffee source inc.,1830.9876708757638,oriente,UNEX,250,1.0,Specialty Coffee Association,2012.0,2013-01-09,The Coffee Source Inc.,Caturra,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,7.25,80.25,0.11,1,0.0,Green,12,2014-01-09,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1400.0,1400.0,1400.0,2014,2.0,2013,1,1,9,3,2014,1,1,9,4
1104,Arabica,saul m. hernandez ramirez,Mexico,mirador,Unknown,en coyula,1702801679,Unknown,1830.9876708757638,"calnali, hidalgo","HERNANDEZ PACHECO, TIMOTEO",10,1.0,AMECAFE,2012.0,2012-09-27,SAUL M. HERNANDEZ RAMIREZ,Caturra,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,7.17,80.25,0.11,2,0.0,None,8,2013-09-27,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,808.0,808.0,808.0,2013,1.0,2012,3,9,27,4,2013,3,9,27,5
1105,Arabica,"sunvirtue co., ltd.",Vietnam,apollo estate,Oriental Paris Civet Coffee,yes,Unknown,"sunvirtue co., ltd.",1830.9876708757638,dala,"Yeh, Li Chuan",1,2.0,Specialty Coffee Association,2017.0,2017-05-09,"Sunvirtue Co., Ltd.",Catimor,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,7.25,80.17,0.0,0,0.0,Unknown,2,2018-05-09,Specialty Coffee Association,36d0d00a3724338ba7937c52a378d085f2172daa,0878a7d4b9d35ddbf0fe2ce69a2062cceb45a660,m,1550.0,1550.0,1550.0,2018,1.0,2017,2,5,9,2,2018,2,5,9,3
1106,Arabica,"exportadora atlantic, s.a.",Nicaragua,los mesones,Unknown,planta procesadora sebaco,017-053-0125,exportadora atlantic s.a,1830.9876708757638,jinotega,Sheldom La rue,275,2.0,Asociación de Cafés Especiales de Nicaragua,2015.0,2015-04-24,"Exportadora Atlantic, S.A.",Caturra,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,Unknown,2,2016-04-23,Asociación de Cafés Especiales de Nicaragua,fc561dd3c2eee024b032933e0a97b4aede0dc206,f79a8d4dee92a80ff14025f03ea34fa316b2132f,m,1100.0,1275.0,1187.5,2016,1.0,2015,2,4,24,5,2016,2,4,23,6
1107,Arabica,cadexsa,Honduras,cerro bueno,Unknown,cadexsa,13-63-70,cadexsa,1830.9876708757638,marcala,Jose Omar Acosta,275,1.0,Instituto Hondureño del Café,2015.0,2015-01-26,CADEXSA,Catuai,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,0,0.0,Green,0,2016-01-26,Instituto Hondureño del Café,b4660a57e9f8cc613ae5b8f02bfce8634c763ab4,7f521ca403540f81ec99daec7da19c2788393880,m,1400.0,1400.0,1400.0,2016,1.0,2015,1,1,26,1,2016,1,1,26,2
1108,Arabica,juan luis alvarado romero,Guatemala,el morito,Unknown,beneficio ixchel,11/23/1170,"unex guatemala, s.a.",1830.9876708757638,oriente,ROBERTO MONTERROSO,250,69.0,Asociacion Nacional Del Café,2013.0,2013-08-07,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.17,0.11,0,0.0,Green,2,2014-08-07,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,2014,1.0,2013,3,8,7,3,2014,3,8,7,4
1109,Arabica,pablo enrique martinez gama,Mexico,"la orduña, coatepec, veracruz",Unknown,alcafe s.a. de c.v,1104362940,café katsina,1830.9876708757638,coatepec,PABLO ENRIQUE MARTINEZ GAMA,20,1.0,AMECAFE,2012.0,2012-10-09,PABLO ENRIQUE MARTINEZ GAMA,Typica,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.17,0.11,0,0.0,Green,2,2013-10-09,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1250.0,1250.0,1250.0,2013,1.0,2012,4,10,9,2,2013,4,10,9,3
1110,Arabica,israel eduardo paz garcia,Mexico,el carrizo,Unknown,"zaragoza itundujia, oaxaca",1405791535,cafeorganico.mx,1830.9876708757638,zaragoza itundujia,CIRILO JOSE JOSE,15,1.0,AMECAFE,2012.0,2012-09-13,ISRAEL EDUARDO PAZ GARCIA,Typica,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,7.42,80.17,0.14,1,0.0,Green,2,2013-09-13,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1550.0,1550.0,1550.0,2013,1.0,2012,3,9,13,4,2013,3,9,13,5
1111,Arabica,marco virgilio ramirez teliz,Mexico,el aguacate,Unknown,cafes de naranjal s.a. de c.v.,1104367469,cafes de naranjal s.a. de c.v,1830.9876708757638,veracruz,MARCO VIRGILIO RAMIREZ TELIZ,15,1.0,AMECAFE,2012.0,2012-09-10,MARCO VIRGILIO RAMIREZ TELIZ,Bourbon,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,7.0,80.17,0.12,0,0.0,Green,12,2013-09-10,AMECAFE,59e396ad6e22a1c22b248f958e1da2bd8af85272,0eb4ee5b3f47b20b049548a2fd1e7d4a2b70d0a7,m,1000.0,1000.0,1000.0,2013,1.0,2012,3,9,10,1,2013,3,9,10,2
1112,Arabica,juan luis alvarado romero,Guatemala,agropecuaria quiagral,Unknown,beneficio ixchel,11/23/0582,"unex guatemala, s.a.",1830.9876708757638,oriente,AGROPECUARIA QUIAGRAL,250,1.0,Asociacion Nacional Del Café,2012.0,2012-05-24,Juan Luis Alvarado Romero,Bourbon,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,7.17,80.17,0.11,0,0.0,Green,5,2013-05-24,Asociacion Nacional Del Café,b1f20fe3a819fd6b2ee0eb8fdc3da256604f1e53,724f04ad10ed31dbb9d260f0dfd221ba48be8a95,ft,1310.64,1310.64,1310.64,2013,1.0,2012,2,5,24,4,2013,2,5,24,5
1114,Arabica,brayan cunha souza,Brazil,Unknown,BR5691,cafeco 3,002/1352/0226,carmo coffees,1830.9876708757638,mantiqueira de minas,Unknown,440,60.0,Brazil Specialty Coffee Association,2016.4501061796686,2017-11-29,Brayan Cunha Souza,Bourbon,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,7.08,80.08,0.11,0,0.0,Green,5,2018-11-29,Brazil Specialty Coffee Association,3297cfa4c538e3dd03f72cc4082c54f7999e1f9d,8900f0bf1d0b2bafe6807a73562c7677d57eb980,m,1100.0,1100.0,1100.0,2018,Unknown,2017,4,11,29,3,2018,4,11,29,4
1115,Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,好自在咖啡莊園,Unknown,好自在咖啡莊園,Taiwan台灣,宸嶧國際,1830.9876708757638,苗栗泰安,簡義榮,10,60.0,Blossom Valley International,2014.0,2014-11-23,CQI Taiwan ICP CQI台灣合作夥伴,Typica,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,7.0,80.08,0.07,0,0.0,Green,0,2015-11-23,Blossom Valley International,fc45352eee499d8470cf94c9827922fb745bf815,de73fc9412358b523d3a641501e542f31d2668b0,m,850.0,850.0,850.0,2015,1.0,2014,4,11,23,7,2015,4,11,23,1
